★更新日期★,#genre#
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$A_1_[★]
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019$A_2_[★]
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487$A_3_[★]
广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8$A_4_[★]
广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen$A_1_[★]
广州新闻频道,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8$A_2_[★]
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493$A_1_[★]
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=31e9eb294789e59e351fc1f0ab3178bc&txTime=18d00acf487$A_2_[★]
广州法治,https://tencentplaybusiness.gztv.com/live/fazhi.m3u8$A_3_[★]
广州法治,https://tencentplaygzrb01.gztv.com/live/fazhi.m3u8$A_4_[★]
广州法治频道,http://php.jdshipin.com:8880/gztv.php?id=fazhi$A_1_[★]
广州法治频道,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8$A_2_[★]
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai$A_1_[★]
广州竞赛频道,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8$A_2_[★]
广州综合频道,http://php.jdshipin.com:8880/gztv.php?id=zhonghe$A_1_[★]
广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8$A_2_[★]
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub$A_1_[★]
深圳卫视,http://198.204.228.26/live/szwshd.m3u8$A_2_[★]
深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd$A_3_[★]
深圳卫视,http://104.152.209.49:8181/720p/szws.m3u8$A_4_[★]
深圳卫视,http://drive.mxmy.net:8888/udp/239.3.1.134:8020$A_5_[★]
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$A_6_[★]
深圳卫视,http://204.12.221.218:8181/3m1080p/szws.m3u8$A_7_[★]
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$A_8_[★]
深圳卫视,http://bztv.tvbus.cc:8081/cdnlive/szws.m3u8$A_9_[★]
深圳卫视,http://go.bkpcp.top/mg/szws$A_10_[★]
深圳卫视,http://119.39.9.8:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$A_11_[★]
深圳卫视,http://107.150.60.122/live/szwshd.m3u8$A_12_[★]
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068$A_13_[★]
深圳卫视,http://124.90.45.52:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$A_14_[★]
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8$A_15_[★]
深圳卫视,http://113.200.114.168:20000/hls/22/index.m3u8$A_16_[★]
深圳卫视,http://www.sjwyp.com:4022/rtp/239.254.200.50:8020$A_17_[★]
深圳卫视,http://113.15.109.216:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$A_18_[★]
深圳卫视,http://vpn.famcloud.top:9878/rtp/239.3.1.134:8020$A_19_[★]
深圳卫视,http://ds3622.guangyuan.site:8188/rtp/239.77.0.92:5146$A_20_[★]
深圳卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.156:7120$A_21_[★]
深圳卫视,http://marcvision.xyz:8000/rtp/238.1.78.156:7120$A_22_[★]
深圳卫视,http://emby.xlangnan.cn:10316/rtp/239.254.200.50:8020$A_23_[★]
深圳卫视,http://home.amucn.net:8800/rtp/239.49.8.15:9430$A_24_[★]
深圳卫视,http://k.061899.xyz/k.php?id=szws$A_25_[★]
深圳卫视,http://joyznm.i234.me:20000/rtp/239.3.1.134:8020$A_26_[★]
深圳卫视,http://0000505.xyz:8888/rtp/239.76.246.188:1234$A_27_[★]
深圳卫视,http://0000505.xyz:8888/rtp/239.76.253.188:9000$A_28_[★]
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws$A_29_[★]
深圳卫视,http://j.s.bkpcp.top/jj/szws$A_30_[★]
深圳卫视,http://hiliu.myds.me:18088/rtp/239.254.96.137:8896$A_31_[★]
深圳卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.0.92:5146$A_32_[★]
深圳卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.77:10770$A_33_[★]
深圳卫视,http://server.juzhijian.com:8822/rtp/239.16.20.77:10770$A_34_[★]
深圳卫视,http://wmh.wmh.ink:6633/rtp/239.77.0.92:5146$A_35_[★]
深圳卫视,http://alist.guangyuan.site:8188/rtp/239.77.0.92:5146$A_36_[★]
深圳卫视,http://nas.lyfkai.cn:19999/rtp/239.254.96.137:8896$A_37_[★]
深圳卫视,http://b.xiongnas.top:8888/rtp/239.3.1.134:8020$A_38_[★]
深圳卫视,http://m.061899.xyz/mg/szws$A_39_[★]
深圳卫视,http://z.d4p.cn:8000/rtp/239.49.8.15:9430$A_40_[★]
深圳卫视,http://221.7.175.154:8445/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$A_41_[★]
深圳卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.15:9430$A_42_[★]
深圳卫视,http://sdray.gicp.net:8822/rtp/239.16.20.77:10770$A_43_[★]
深圳卫视,http://112.123.243.37:50085/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0$A_44_[★]
深圳卫视,http://liuwenxiaokevin.top:14044/rtp/233.18.204.89:5140$A_45_[★]
深圳卫视,http://61.182.89.14:808/hls/23/index.m3u8$A_46_[★]
深圳卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000308/index.m3u8$A_47_[★]
深圳卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000024/index.m3u8$A_48_[★]
深圳卫视,http://153.0.171.163:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$A_49_[★]
深圳国际,http://38.64.72.148/hls/modn/list/4007/playlist.m3u8$A_1_[★]
深圳龙岗,http://8.134.175.232:4022/rtp/239.77.1.223:5146$A_1_[★]
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub$A_1_[★]
广东卫视,http://198.204.228.26/live/gdwshd.m3u8$A_2_[★]
广东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdwshd$A_3_[★]
广东卫视,http://104.152.209.49:8181/720p/gdws.m3u8$A_4_[★]
广东卫视,http://drive.mxmy.net:8888/udp/239.3.1.142:8048$A_5_[★]
广东卫视,http://bztv.tvbus.cc:8081/cdnlive/gdws.m3u8$A_6_[★]
广东卫视,http://go.bkpcp.top/mg/gdws$A_7_[★]
广东卫视,http://107.150.60.122/live/gdwshd.m3u8$A_8_[★]
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws$A_9_[★]
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520$A_10_[★]
广东卫视,http://124.90.45.52:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$A_11_[★]
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$A_12_[★]
广东卫视,http://t.061899.xyz/tl/tl.php?id=gdws$A_13_[★]
广东卫视,http://www.sjwyp.com:4022/rtp/239.254.200.56:8048$A_14_[★]
广东卫视,http://vpn.famcloud.top:9878/rtp/239.3.1.142:8048$A_15_[★]
广东卫视,http://ds3622.guangyuan.site:8188/rtp/239.77.0.84:5146$A_16_[★]
广东卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.161:7160$A_17_[★]
广东卫视,http://marcvision.xyz:8000/rtp/238.1.78.161:7160$A_18_[★]
广东卫视,http://emby.xlangnan.cn:10316/rtp/239.254.200.56:8048$A_19_[★]
广东卫视,http://home.amucn.net:8800/rtp/239.49.8.13:9422$A_20_[★]
广东卫视,http://k.061899.xyz/k.php?id=gdws$A_21_[★]
广东卫视,http://joyznm.i234.me:20000/rtp/239.3.1.142:8048$A_22_[★]
广东卫视,http://0000505.xyz:8888/rtp/239.76.252.189:9000$A_23_[★]
广东卫视,http://0000505.xyz:8888/rtp/239.76.245.189:1234$A_24_[★]
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws$A_25_[★]
广东卫视,http://j.s.bkpcp.top/jj/gdws$A_26_[★]
广东卫视,http://hiliu.myds.me:18088/rtp/239.254.96.140:8914$A_27_[★]
广东卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.0.84:5146$A_28_[★]
广东卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.98:10980$A_29_[★]
广东卫视,http://server.juzhijian.com:8822/rtp/239.16.20.98:10980$A_30_[★]
广东卫视,http://wmh.wmh.ink:6633/rtp/239.77.0.84:5146$A_31_[★]
广东卫视,http://alist.guangyuan.site:8188/rtp/239.77.0.84:5146$A_32_[★]
广东卫视,http://nas.lyfkai.cn:19999/rtp/239.254.96.140:8914$A_33_[★]
广东卫视,http://b.xiongnas.top:8888/rtp/239.3.1.142:8048$A_34_[★]
广东卫视,http://m.061899.xyz/mg/gdws$A_35_[★]
广东卫视,http://z.d4p.cn:8000/rtp/239.49.8.13:9422$A_36_[★]
广东卫视,http://221.7.175.154:8445/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$A_37_[★]
广东卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.13:9422$A_38_[★]
广东卫视,http://sdray.gicp.net:8822/rtp/239.16.20.98:10980$A_39_[★]
广东卫视,http://www.negative.top:50000/rtp/233.50.201.102:5140$A_40_[★]
广东卫视,http://129.150.55.255:31905/608831231$A_41_[★]
广东卫视,http://112.123.243.37:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$A_42_[★]
广东卫视,http://61.138.82.196:808/hls/19/index.m3u8$A_43_[★]
广东卫视,http://liuwenxiaokevin.top:14044/rtp/233.18.204.88:5140$A_44_[★]
广东卫视,http://61.182.89.14:808/hls/25/index.m3u8$A_45_[★]
广东卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000307/index.m3u8$A_46_[★]
广东卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000025/index.m3u8$A_47_[★]
广东卫视,http://153.0.171.163:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$A_48_[★]
☘️浙江频道,#genre#
浙江钱江,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8$A_1_[★]
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8\r\n$A_2_[★]
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed$A_3_[★]
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$A_4_[★]
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$A_5_[★]
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8$A_6_[★]
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$A_7_[★]
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8$A_8_[★]
浙江钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8$A_1_[★]
浙江钱江都市,http://ali-xwl.cztv.com/live/channel02720Plxw.m3u8$A_2_[★]
浙江经济生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8$A_1_[★]
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8$A_2_[★]
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8$A_1_[★]
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$A_2_[★]
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$A_1_[★]
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$A_2_[★]
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$A_3_[★]
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8$A_4_[★]
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8$A_5_[★]
浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8$A_1_[★]
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$A_2_[★]
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8$A_3_[★]
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8$A_4_[★]
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8$A_5_[★]
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8$A_6_[★]
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$A_7_[★]
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$A_8_[★]
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8$A_9_[★]
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8$A_10_[★]
浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8$A_1_[★]
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$A_2_[★]
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$A_3_[★]
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?$A_4_[★]
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$A_1_[★]
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$A_2_[★]
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$A_1_[★]
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$A_2_[★]
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$A_3_[★]
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8$A_4_[★]
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$A_1_[★]
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8$A_2_[★]
浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8$A_1_[★]
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed$A_2_[★]
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$A_3_[★]
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?$A_4_[★]
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$A_5_[★]
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8$A_6_[★]
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e&amp;amp;amp;fbl=$A_1_[★]
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e&amp;fbl=$A_2_[★]
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e&amp;amp;fbl=$A_3_[★]
湖州公共,https://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e$A_4_[★]
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887$A_1_[★]
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=$A_2_[★]
湖州文化娱乐,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887$A_3_[★]
浙江经视,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8$A_1_[★]
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8$A_1_[★]
浙江留学,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8$A_2_[★]
浙江民生休闲,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8$A_1_[★]
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8$A_1_[★]
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed$A_2_[★]
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed$A_1_[★]
浙江教科影视,http://ali-xwl.cztv.com/live/channel041080Plxw.m3u8$A_1_[★]
浙江教科影视,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8$A_2_[★]
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8$A_3_[★]
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8$A_1_[★]
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8$A_1_[★]
诸暨新闻,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed?$A_1_[★]
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$A_1_[★]
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed$A_2_[★]
龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?$A_1_[★]
龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed?$A_1_[★]
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8$A_1_[★]
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed$A_1_[★]
象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39$A_1_[★]
象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed?$A_1_[★]
衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed?$A_1_[★]
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$A_1_[★]
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$A_2_[★]
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed$A_3_[★]
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?$A_4_[★]
萧山新闻,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed?$A_1_[★]
苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed?$A_1_[★]
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?$A_1_[★]
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed$A_2_[★]
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$A_1_[★]
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed?$A_1_[★]
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8$A_1_[★]
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed$A_2_[★]
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?$A_3_[★]
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e$A_1_[★]
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8$A_1_[★]
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?$A_2_[★]
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8$A_1_[★]
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed?$A_2_[★]
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8$A_1_[★]
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8$A_2_[★]
普陀新闻,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed?$A_1_[★]
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?$A_1_[★]
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed$A_2_[★]
开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?$A_1_[★]
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8$A_1_[★]
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed$A_2_[★]
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed$A_3_[★]
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8$A_4_[★]
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8$A_1_[★]
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?$A_2_[★]
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$A_3_[★]
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8$A_1_[★]
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed$A_2_[★]
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8$A_3_[★]
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?$A_1_[★]
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8$A_1_[★]
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?$A_1_[★]
兰溪新闻,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed?$A_1_[★]
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8$A_1_[★]
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed$A_2_[★]
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8$A_1_[★]
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed$A_2_[★]
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8$A_1_[★]
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?$A_2_[★]
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed$A_3_[★]
余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$A_1_[★]
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed$A_2_[★]
云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?$A_1_[★]
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8$A_1_[★]
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?$A_2_[★]
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8$A_1_[★]
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8$A_1_[★]
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed$A_2_[★]
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed?$A_3_[★]
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8$A_1_[★]
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed$A_2_[★]
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed$A_3_[★]
☘️北京频道,#genre#
北京新闻,http://m.061899.xyz/mg/bjxw$A_1_[★]
北京生活,http://m.061899.xyz/mg/bjsh$A_1_[★]
北京财经,http://m.061899.xyz/mg/bjcj$A_1_[★]
北京影视,http://m.061899.xyz/mg/bjys$A_1_[★]
北京文艺,http://m.061899.xyz/mg/bjwy$A_1_[★]
北京纪实科教,http://38.75.136.137:98/gslb/dsdqpub/btv3.m3u8?auth=testpub$A_1_[★]
北京纪实科教,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=btv3$A_2_[★]
☘️上海频道,#genre#
七彩戏剧,http://t.061899.xyz/tl/tl.php?id=qcxj$A_1_[★]
上海外语,http://t.061899.xyz/tl/tl.php?id=shics$A_1_[★]
东方影视,http://t.061899.xyz/tl/tl.php?id=dfys$A_1_[★]
东方影视,http://k.061899.xyz/k.php?id=shys$A_2_[★]
东方影视,http://m.061899.xyz/mg/shys$A_3_[★]
东方财经,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002025/index.m3u8$A_1_[★]
